target_id	length	eff_length	est_counts	tpm
NC_019935.1	64144	63945	0	0
NC_019934.1	39012	38813	0	0
NC_019932.1	29564	29365	0	0
NC_019930.1	49219	49020	0	0
NC_019927.1	47611	47412	0	0
NC_019926.1	45554	45355	0	0
NC_019924.1	47595	47396	0	0
NC_019923.1	42689	42490	0	0
NC_019922.1	3562	3362.99	0	0
NC_019921.1	42461	42262	0	0
NC_019920.1	3523	3323.99	0	0
NC_019917.1	62952	62753	0	0
NC_019916.1	38002	37803	0	0
NC_019915.1	40917	40718	0	0
NC_019914.1	40071	39872	0	0
NC_019911.1	42081	41882	0	0
NC_019910.1	159624	159425	0	0
NC_019909.1	168809	168610	0	0
NC_009993.2	53746	53547	0	0
NC_002728.1	18246	18047	0	0
NC_019769.1	38964	38765	0	0
NC_019768.1	41468	41269	0	0
NC_019767.1	40155	39956	0	0
NC_019726.1	141836	141637	0	0
NC_019724.1	43741	43542	0	0
NC_019723.1	47090	46891	0	0
NC_019722.1	41351	41152	0	0
NC_019721.1	40029	39830	0	0
NC_019720.1	44120	43921	0	0
NC_019719.1	41528	41329	0	0
NC_019718.1	45805	45606	0	0
NC_019717.1	45366	45167	0.00960573	0.192451
NC_019716.1	44510	44311	0	0
NC_019715.1	39578	39379	0	0
NC_019714.1	39026	38827	0	0
NC_019713.1	78751	78552	0	0
NC_019712.1	8427	8227.99	0	0
NC_019711.1	47288	47089	0	0
NC_019710.1	40710	40511	4.36421	97.4865
NC_019709.1	41567	41368	0	0
NC_019708.1	37595	37396	4.92898	119.273
NC_019707.1	3405	3205.99	0	0
NC_019706.1	42780	42581	0	0
NC_019705.1	38759	38560	10.0749	236.436
NC_017090.1	9694	9494.99	0	0
NC_017089.1	8549	8349.99	0	0
NC_017088.1	8770	8570.99	0	0
NC_017087.1	10656	10457	0	0
NC_012698.2	8995	8795.99	0	0
NC_018455.1	8224	8024.99	0	0
NC_019517.1	136947	136748	0	0
NC_018572.1	9847	9647.99	0	0
NC_013195.1	40761	40562	0	0
NC_000898.1	162114	161915	0	0
NC_013464.1	2744	2544.99	0	0
NC_013463.1	7180	6980.99	0	0
NC_013462.1	8931	8731.99	0	0
NC_013262.1	7586	7386.99	0	0
NC_013007.1	16354	16155	0	0
NC_012936.1	31250	31051	0	0
NC_012728.1	7961	7761.99	0	0
NC_012664.1	2754	2554.99	0	0
NC_011268.1	2743	2543.99	0	0
NC_011216.1	37635	37436	0	0
NC_011108.1	4198	3998.99	0	0
NC_010356.1	190032	189833	0	0
NC_009818.1	36409	36210	0	0
NC_009657.1	28203	28004	0	0
NC_008717.1	36415	36216	0	0
NC_004003.1	149599	149400	0	0
NC_003027.1	150773	150574	0	0
NC_007497.1	44856	44657	0	0
NC_005885.1	58638	58439	0	0
NC_004333.2	48247	48048	0	0
NC_005263.2	48177	47978	0	0
NC_004775.1	39671	39472	0	0
NC_013460.1	3112	2912.99	0	0
NC_008291.1	198050	197851	0	0
NC_005337.1	134431	134232	0	0
NC_005309.1	359853	359654	0	0
NC_005179.1	134721	134522	0	0
NC_004105.1	209771	209572	0	0
NC_003391.1	205719	205520	0	0
NC_005178.1	37611	37412	0	0
NC_003389.1	146454	146255	0	0
NC_001132.2	161773	161574	0	0
NC_002188.1	288539	288340	0	0
NC_019550.1	38997	38798	0	0
NC_019549.1	40048	39849	0	0
NC_019548.1	7288	7088.99	0	0
NC_019547.1	1378	1178.99	0	0
NC_019545.1	47355	47156	0	0
NC_019544.1	49335	49136	0	0
NC_019543.1	160646	160447	0	0
NC_019542.1	44400	44201	0	0
NC_019540.1	49390	49191	0	0
NC_019538.1	231743	231544	0	0
NC_019532.1	1335	1135.99	0	0
NC_019530.1	157785	157586	0	0
NC_019529.1	111506	111307	0	0
NC_019528.1	41572	41373	0	0
NC_019527.1	43551	43352	0	0
NC_019526.1	345809	345610	0	0
NC_019525.1	45354	45155	0	0
NC_019524.1	60364	60165	0	0
NC_019523.1	18919	18720	0	0
NC_019522.1	48454	48255	0	0
NC_019520.1	42608	42409	0	0
NC_019518.1	44485	44286	0	0
NC_019516.1	161440	161241	0	0
NC_019515.1	93839	93640	0	0
NC_019514.1	74669	74470	0	0
NC_019512.1	26836	26637	0	0
NC_019509.1	49116	48917	0	0
NC_019508.1	38309	38110	0	0
NC_019507.1	182833	182634	0	0
NC_019506.1	38329	38130	0	0
NC_019505.1	166452	166253	0	0
NC_019504.1	56621	56422	0	0
NC_019503.1	166499	166300	0	0
NC_019502.1	44401	44202	0	0
NC_019501.1	39646	39447	0	0
NC_019500.1	168066	167867	0	0
NC_019499.1	1350	1150.99	0	0
NC_019496.1	39188	38989	0	0
NC_019493.1	12154	11955	0	0
NC_019492.1	5990	5790.99	0	0
NC_019423.1	72570	72371	0	0
NC_019416.1	38513	38314	0	0
NC_019400.1	147940	147741	0	0
NC_019398.1	178193	177994	0	0
NC_018862.1	4472	4272.99	0	0
NC_018855.1	169158	168959	0	0
NC_018835.1	77448	77249	0	0
NC_019490.1	49329	49130	0	0
NC_019489.1	41726	41527	0	0
NC_019488.1	34117	33918	0	0
NC_019487.1	143986	143787	0	0
NC_019486.1	42606	42407	0	0
NC_019485.1	59080	58881	0	0
NC_019457.1	44492	44293	0	0
NC_019456.1	49433	49234	0	0
NC_019455.1	37151	36952	0	0
NC_019454.1	44546	44347	0	0
NC_019453.1	3762	3562.99	0	0
NC_019451.1	66116	65917	0	0
NC_019448.1	139806	139607	0	0
NC_019447.1	38253	38054	0	0
NC_019446.1	41148	40949	0	0
NC_019445.1	44784	44585	0	0
NC_019442.1	60523	60324	0	0
NC_017674.1	66275	66076	0	0
NC_018400.1	8496	8296.99	0	0
NC_010441.2	2750	2550.99	0	0
NC_010440.1	2761	2561.99	0	0
NC_010439.1	2723	2523.99	0	0
NC_019422.1	31674	31475	0	0
NC_019421.1	48396	48197	0	0
NC_019417.1	59203	59004	0	0
NC_019415.1	9842	9642.99	0	0
NC_019414.1	51071	50872	0	0
NC_019409.1	9445	9245.99	0	0
NC_019404.1	46054	45855	0	0
NC_019403.1	43731	43532	0	0
NC_019402.1	76631	76432	0	0
NC_019399.1	167396	167197	0	0
NC_018831.1	67170	66971	0	0
NC_001961.1	15428	15229	0	0
NC_019031.1	9508	9308.99	0	0
NC_018851.1	29516	29317	0	0
NC_019036.1	2640	2440.99	0	0
NC_019035.1	2645	2445.99	0	0
NC_018875.1	119082	118883	0	0
NC_018869.1	1360	1160.99	0	0
NC_018860.1	156176	155977	0	0
NC_018858.1	7954	7754.99	0	0
NC_018857.1	158305	158106	0	0
NC_018853.1	40474	40275	0	0
NC_018852.1	29506	29307	0	0
NC_018849.1	29202	29003	0	0
NC_018848.1	37612	37413	0	0
NC_018847.1	29516	29317	0	0
NC_018846.1	60894	60695	0	0
NC_018845.1	29371	29172	0	0
NC_018843.1	103299	103100	0	0
NC_018842.1	29348	29149	0	0
NC_018841.1	29574	29375	0	0
NC_018840.1	29612	29413	0	0
NC_018839.1	29729	29530	0	0
NC_018838.1	29505	29306	0	0
NC_018837.1	122024	121825	0	0
NC_018836.1	50255	50056	0	0
NC_018834.1	29214	29015	0	0
NC_018833.1	9544	9344.99	0	0
NC_018703.1	6471	6271.99	0	0
NC_018702.1	6838	6638.99	0	0
NC_018579.1	2816	2616.99	0	0
NC_018578.1	2716	2516.99	0	0
NC_018577.1	2789	2589.99	0	0
NC_018576.1	2806	2606.99	0	0
NC_018401.1	2034	1834.99	0	0
NC_017979.1	43376	43177	0	0
NC_017828.1	2783	2583.99	0	0
NC_009903.1	1354	1154.99	0	0
NC_014542.1	2763	2563.99	0	0
NC_013999.1	11563	11364	0	0
NC_011103.1	60195	59996	0	0
NC_018711.1	7195	6995.99	0	0
NC_018710.1	3419	3219.99	0	0
NC_018713.1	12292	12093	0	0
NC_018484.1	6812	6612.99	0	0
NC_018483.1	3482	3282.99	0	0
NC_018482.1	6922	6722.99	0	0
NC_018481.1	3368	3168.99	0	0
NC_018671.1	692	492.994	0	0
NC_018270.1	33594	33395	0	0
NC_013668.3	248526	248327	0	0
NC_014067.1	2582	2382.99	0	0
NC_014066.1	2612	2412.99	0	0
NC_014127.1	6517	6317.99	0	0
NC_013640.2	2823	2623.99	0	0
NC_013920.1	7148	6948.99	0	0
NC_013639.1	2808	2608.99	0	0
NC_012777.1	7163	6963.99	0	0
NC_012776.1	3189	2989.99	0	0
NC_012136.1	2214	2014.99	0	0
NC_012135.1	2935	2735.99	0	0
NC_012134.1	3350	3150.99	0	0
NC_012123.1	7802	7602.99	0	0
NC_011135.1	2767	2567.99	0	0
NC_011086.1	6290	6090.99	0	0
NC_011062.1	6539	6339.99	0	0
NC_010812.1	2756	2556.99	0	0
NC_016566.1	44077	43878	0	0
NC_018629.1	11902	11703	0	0
NC_018613.1	8877	8677.99	0	0
NC_014379.1	1334	1134.99	0	0
NC_013103.1	1369	1169.99	0	0
NC_012662.1	43931	43732	0	0
NC_011107.1	42961	42762	0	0
NC_012212.1	9467	9267.99	0	0
NC_018574.1	1316	1116.99	0	0
NC_018573.1	1358	1158.99	0	0
NC_018530.1	2816	2616.99	0	0
NC_014137.1	9505	9305.99	0	0
NC_009025.1	9499	9299.99	0	0
NC_006558.1	11597	11398	0	0
NC_018505.1	7757	7557.99	0	0
NC_018504.1	123876	123677	0	0
NC_016984.1	2747	2547.99	0	0
NC_016155.1	6119	5919.99	0	0
NC_016964.1	7948	7748.99	0	0
NC_016965.1	2762	2562.99	0	0
NC_016898.1	7855	7655.99	0	0
NC_016963.1	689	489.994	0	0
NC_016896.1	6707	6507.99	0	0
NC_016899.1	21592	21393	0	0
NC_016744.1	5065	4865.99	0	0
NC_016924.1	185139	184940	0	0
NC_016769.1	8210	8010.99	0	0
NC_016752.1	4595	4395.99	0	0
NC_016770.1	47159	46960	0	0
NC_016767.1	60714	60515	0	0
NC_016766.1	69420	69221	0	0
NC_016765.1	54024	53825	0	0
NC_016764.1	40058	39859	0	0
NC_016762.1	49135	48936	0	0
NC_016761.1	38684	38485	0	0
NC_016760.1	4099	3899.99	0	0
NC_016759.1	4352	4152.99	0	0
NC_016758.1	3685	3485.99	0	0
NC_016757.1	4942	4742.99	0	0
NC_016654.1	39474	39275	0	0
NC_016652.1	49330	49131	0	0
NC_016651.1	14270	14071	0	0
NC_016561.1	3048	2848.99	0	0
NC_016659.1	47536	47337	0	0
NC_016658.1	47741	47542	0	0
NC_016569.1	46140	45941	0	0
NC_016570.1	157304	157105	0	0
NC_016571.1	284757	284558	0	0
NC_016568.1	24645	24446	0	0
NC_016565.1	18168	17969	0	0
NC_016567.1	81184	80985	0	0
NC_016564.1	95299	95100	0	0
NC_016536.1	662	462.994	0	0
NC_016509.1	18659	18460	0	0
NC_016519.1	6514	6314.99	0	0
NC_016518.1	3427	3227.99	0	0
NC_016517.1	3250	3050.99	0	0
NC_016418.1	9565	9365.99	0	0
NC_016417.1	13807	13608	0	0
NC_016416.1	13830	13631	0	0
NC_016437.1	26340	26141	0	0
NC_016075.1	7774	7574.99	0	0
NC_016074.1	7873	7673.99	0	0
NC_016071.1	145964	145765	0	0
NC_016442.1	6506	6306.99	0	0
NC_016440.1	8638	8438.99	0	0
NC_016435.1	65766	65567	0	0
NC_016434.1	65839	65640	0	0
NC_016436.1	16404	16205	0	0
NC_016166.1	74431	74232	0	0
NC_016163.1	262391	262192	0	0
NC_016162.1	7103	6903.99	0	0
NC_016157.1	7326	7126.99	0	0
NC_016156.1	7391	7191.99	0	0
NC_016405.1	10347	10148	0	0
NC_016404.1	7488	7288.99	0	0
NC_016165.1	39283	39084	0	0
NC_016164.1	30332	30133	0	0
NC_016161.1	38013	37814	0	0
NC_016160.1	36661	36462	3.80554	94.4468
NC_016158.1	49576	49377	0	0
NC_016153.1	7230	7030.99	0	0
NC_016152.1	3377	3177.99	0	0
NC_016081.1	13384	13185	0	0
NC_016080.1	8315	8115.99	0	0
NC_016073.1	157950	157751	0	0
NC_016032.1	5177	4977.99	0	0
NC_016031.1	5278	5078.99	0	0
NC_016014.1	7784	7584.99	0	0
NC_012958.1	4806	4606.99	0	0
NC_011515.1	4193	3993.99	0	0
NC_003746.1	14042	13843	0	0
NC_003310.1	196858	196659	0	0
NC_018226.1	6916	6716.99	0	0
NC_015936.1	8198	7998.99	0	0
NC_015785.1	5514	5314.99	0	0
NC_017973.1	52474	52275	0	0
NC_006940.2	40793	40594	0	0
NC_015939.1	10438	10239	0	0
NC_015586.1	5819	5619.99	0	0
NC_015629.1	3480	3280.99	0	0
NC_015935.1	6543	6343.99	0	0
NC_015932.1	31616	31417	0	0
NC_015941.1	7693	7493.99	0	0
NC_015940.1	7753	7553.99	0	0
NC_015938.1	89916	89717	0	0
NC_015934.1	7749	7549.99	0	0
NC_015960.1	175699	175500	0	0
NC_015937.1	151483	151284	0	0
NC_015929.1	1343	1143.99	0	0
NC_015928.1	1377	1177.99	0	0
NC_015886.1	1150	950.994	0	0
NC_015885.1	887	687.994	0	0
NC_015884.1	1253	1053.99	0	0
NC_015883.1	1311	1111.99	0	0
NC_015882.1	1892	1692.99	0	0
NC_015881.1	2143	1943.99	0	0
NC_015880.1	2292	2092.99	0	0
NC_015879.1	3766	3566.99	0	0
NC_015878.1	3838	3638.99	0	0
NC_015877.1	3903	3703.99	0	0
NC_015781.2	14728	14529	0	0
NC_015874.1	20192	19993	0	0
NC_015782.1	7275	7075.99	0	0
NC_015780.1	205791	205592	0	0
NC_015783.1	3725	3525.99	0	0
NC_015522.1	6423	6223.99	0	0
NC_015585.1	43032	42833	0	0
NC_015584.1	75960	75761	0	0
NC_015721.1	23931	23732	0	0
NC_015720.1	45530	45331	0	0
NC_015719.1	40940	40741	0	0
NC_015706.1	7718	7518.99	0	0
NC_015692.1	7686	7486.99	0	0
NC_015691.1	7632	7432.99	0	0
NC_015655.1	8082	7882.99	0	0
NC_015639.1	6688	6488.99	0	0
NC_015631.1	1395	1195.99	0	0
NC_015521.1	7310	7110.99	0	0
NC_015626.1	7801	7601.99	0	0
NC_015524.1	6519	6319.99	0	0
NC_015398.1	101487	101288	0	0
NC_015569.1	178563	178364	0	0
NC_015568.1	41090	40891	0	0
NC_015553.1	2689	2489.99	0	0
NC_015552.1	6791	6591.99	0	0
NC_015464.1	135041	134842	0	0
NC_015327.1	1396	1196.99	0	0
NC_015325.1	7584	7384.99	0	0
NC_015324.1	2824	2624.99	0	0
NC_015455.1	26284	26085	0	0
NC_015466.1	62668	62469	0	0
NC_015465.1	33004	32805	0	0
NC_015463.1	72332	72133	0	0
NC_015457.1	165919	165720	0	0
NC_015456.1	50661	50462	0	0
NC_015454.1	29074	28875	0	0
NC_015453.1	29017	28818	0	0
NC_015452.1	1830	1630.99	0	0
NC_015451.1	6393	6193.99	0	0
NC_015450.1	4185	3985.99	0	0
NC_015413.1	1761	1561.99	0	0
NC_015412.1	6439	6239.99	0	0
NC_015411.1	4403	4203.99	0	0
NC_015397.1	2566	2366.99	0	0
NC_015395.1	6942	6742.99	0	0
NC_015399.1	1957	1757.99	0	0
NC_015374.1	6327	6127.99	0	0
NC_015373.1	4326	4126.99	0	0
NC_015375.1	1842	1642.99	0	0
NC_015328.1	7723	7523.99	0	0
NC_015225.1	35499	35300	0	0
NC_015323.1	45667	45468	0	0
NC_015317.1	2782	2582.99	0	0
NC_015254.1	41518	41319	0	0
NC_015297.1	5475	5275.99	0	0
NC_015295.1	47279	47080	0	0
NC_015292.1	84565	84366	0	0
NC_015273.1	32317	32118	0	0
NC_015270.1	16945	16746	0	0
NC_015266.1	40555	40356	0	0
NC_015265.1	37236	37037	0	0
NC_015263.1	114768	114569	0	0
NC_015253.1	127065	126866	0	0
NC_015252.1	36953	36754	0	0
NC_015150.1	5026	4826.99	0	0
NC_015296.1	157061	156862	0	0
NC_015290.1	182180	181981	0	0
NC_015289.1	176184	175985	0	0
NC_015288.1	191195	190996	0	0
NC_015287.1	232878	232679	0	0
NC_015286.1	175230	175031	0	0
NC_015285.1	174285	174086	0	0
NC_015284.1	183806	183607	0	0
NC_015283.1	176428	176229	0	0
NC_015282.1	174079	173880	0	0
NC_015281.1	179563	179364	0	0
NC_015280.1	181044	180845	0	0
NC_015279.1	190789	190590	0	0
NC_015269.1	118351	118152	0	0
NC_015268.1	7906	7706.99	0	0
NC_015267.1	7679	7479.99	0	0
NC_015229.1	6704	6504.99	0	0
NC_015228.1	8837	8637.99	0	0
NC_015264.1	40973	40774	0	0
NC_015262.1	37664	37465	0	0
NC_015250.1	159801	159602	0	0
NC_015249.1	39270	39071	0	0
NC_015211.1	5813	5613.99	0	0
NC_015210.1	61440	61241	0	0
NC_015208.1	39562	39363	0	0
NC_015212.1	2164	1964.99	0	0
NC_015159.1	39162	38963	0	0
NC_015158.1	49675	49476	0	0
NC_015157.1	125956	125757	0	0
NC_015135.1	1192	992.994	0	0
NC_015134.1	1202	1002.99	0	0
NC_015133.1	1324	1124.99	0	0
NC_015132.1	1645	1445.99	0	0
NC_015131.1	1996	1796.99	0	0
NC_015130.1	2158	1958.99	0	0
NC_015129.1	2283	2083.99	0	0
NC_015128.1	3907	3707.99	0	0
NC_015127.1	3829	3629.99	0	0
NC_015126.1	3958	3758.99	0	0
NC_015124.1	2740	2540.99	0	0
NC_015051.1	2860	2660.99	0	0
NC_015115.1	3893	3693.99	0	0
NC_015049.1	124335	124136	0	0
NC_014969.1	44055	43856	0	0
NC_014968.1	2799	2599.99	0	0
NC_014967.1	3956	3756.99	0	0
NC_014952.1	7259	7059.99	0	0
NC_014953.1	7219	7019.99	0	0
NC_014954.1	7182	6982.99	0	0
NC_014956.1	7309	7109.99	0	0
NC_014930.1	1760	1560.99	0	0
NC_014929.1	1703	1503.99	0	0
NC_014928.1	1751	1551.99	0	0
NC_014927.1	1838	1638.99	0	0
NC_014899.1	35203	35004	0	0
NC_014900.1	40986	40787	0	0
NC_014901.1	59230	59031	0	0
NC_014904.1	9760	9560.99	0	0
NC_014896.1	1354	1154.99	0	0
NC_014895.1	1373	1173.99	0	0
NC_014847.1	2723	2523.99	0	0
NC_014894.1	2724	2524.99	0	0
NC_014845.1	2739	2539.99	0	0
NC_014846.1	1385	1185.99	0	0
NC_014823.1	5196	4996.99	0	0
NC_014822.1	2797	2597.99	0	0
NC_014821.1	9311	9111.99	0	0
NC_014766.1	194022	193823	0	0
NC_014767.1	184095	183896	0	0
NC_014765.1	198519	198320	0	0
NC_014745.1	2764	2564.99	0	0
NC_014743.1	5086	4886.99	0	0
NC_014740.1	2582	2382.99	0	0
NC_014741.1	1388	1188.99	0	0
NC_014739.1	2605	2405.99	0	0
NC_014730.1	8127	7927.99	0	0
NC_014707.1	2736	2536.99	0	0
NC_014663.1	169947	169748	0	0
NC_014662.1	165540	165341	0	0
NC_014661.1	164093	163894	0	0
NC_014660.1	167716	167517	0	0
NC_014649.1	1181549	1.18135e+06	0	0
NC_014646.1	1351	1151.99	0	0
NC_014647.1	2754	2554.99	0	0
NC_014648.1	7543	7343.99	0	0
NC_014637.1	617453	617254	0	0
NC_014636.1	225268	225069	0	0
NC_014635.1	163875	163676	0	0
NC_014631.1	3065	2865.99	0	0
NC_014609.1	7510	7310.99	0	0
NC_014596.1	2707	2507.99	0	0
NC_014597.1	1379	1179.99	0	0
NC_014595.1	170605	170406	0	0
NC_014594.1	1371	1171.99	0	0
NC_014593.1	3431	3231.99	0	0
NC_011038.1	38677	38478	0	0
NC_011043.1	41181	40982	0	0
NC_009235.2	48674	48475	0	0
NC_011505.2	667	467.994	0	0
NC_011504.2	751	551.994	0	0
NC_011509.2	1356	1156.99	0	0
NC_011508.2	2591	2391.99	0	0
NC_011507.2	3302	3102.99	0	0
NC_011506.2	2693	2493.99	0	0
NC_011503.2	1062	862.994	0	0
NC_011502.2	1059	859.994	0	0
NC_011501.2	1105	905.994	0	0
NC_011500.2	1614	1414.99	0	0
NC_011510.2	2362	2162.99	0	0
NC_014524.1	1936	1736.99	0	0
NC_014530.1	1056	856.994	0	0
NC_014531.1	703	503.994	0	0
NC_014528.1	1181	981.994	0	0
NC_014527.1	1666	1466.99	0	0
NC_014526.1	1722	1522.99	0	0
NC_014525.1	1731	1531.99	0	0
NC_014522.1	3897	3697.99	0	0
NC_014523.1	2794	2594.99	0	0
NC_014511.1	3274	3074.99	0	0
NC_014462.1	3554	3354.99	0	0
NC_014465.1	3250	3050.99	0	0
NC_014464.1	3043	2843.99	0	0
NC_014463.1	3074	2874.99	0	0
NC_014457.1	59199	59000	0	0
NC_011555.2	2290	2090.99	0	0
NC_011639.1	13196	12997	0	0
NC_011646.1	34952	34753	0	0
NC_011645.1	37456	37257	0	0
NC_011644.1	148371	148172	0	0
NC_011643.1	4009	3809.99	0	0
NC_011613.1	36632	36433	0	0
NC_011611.1	36885	36686	0	0
NC_011616.1	148634	148435	0	0
NC_011614.1	42526	42327	0	0
NC_011612.1	45344	45145	0	0
NC_011592.1	8759	8559.99	0	0
NC_011591.1	3437	3237.99	0	0
NC_011589.1	40287	40088	0	0
NC_011588.1	127615	127416	0	0
NC_011557.1	1783	1583.99	0	0
NC_011556.1	2008	1808.99	0	0
NC_011552.1	7988	7788.99	0	0
NC_011543.1	4652	4452.99	0	0
NC_011551.1	39867	39668	0	0
NC_011525.1	7890	7690.99	0	0
NC_011523.1	14398	14199	0	0
NC_011423.1	111724	111525	0	0
NC_011421.1	132562	132363	0	0
NC_011399.1	8929	8729.99	0	0
NC_011398.1	50930	50731	0	0
NC_011372.1	2805	2605.99	0	0
NC_011373.1	46872	46673	0	0
NC_011357.1	62147	61948	0	0
NC_011356.1	54896	54697	0	0
NC_011347.1	2739	2539.99	0	0
NC_011346.1	2776	2576.99	0	0
NC_011344.1	47342	47143	0	0
NC_011349.1	7310	7110.99	0	0
NC_011345.1	155122	154923	0	0
NC_011318.1	38753	38554	0	0
NC_011310.1	5081	4881.99	0	0
NC_011308.1	35638	35439	0	0
NC_011289.1	58578	58379	0	0
NC_011287.1	58554	58355	0	0
NC_011292.1	68952	68753	0	0
NC_011288.1	58471	58272	0	0
NC_011285.1	64618	64419	0	0
NC_011290.1	64807	64608	0	0
NC_011291.1	47057	46858	0	0
NC_011280.1	7260	7060.99	0	0
NC_011271.1	155372	155173	0	0
NC_011267.1	49487	49288	0	0
NC_011270.1	154906	154707	0	0
NC_011269.1	154017	153818	0	0
NC_011272.1	153894	153695	0	0
NC_011273.1	164602	164403	0	0
NC_011222.1	44929	44730	0	0
NC_010739.1	7582	7382.99	0	0
NC_010748.1	2023	1823.99	0	0
NC_010753.1	732	532.994	0	0
NC_010752.1	975	775.994	0	0
NC_010747.1	2056	1856.99	0	0
NC_010751.1	1072	872.994	0	0
NC_010746.1	2269	2069.99	0	0
NC_010750.1	1536	1336.99	0	0
NC_010749.1	1539	1339.99	0	0
NC_010761.1	7088	6888.99	0	0
NC_010760.1	7174	6974.99	0	0
NC_010758.1	3474	3274.99	0	0
NC_010759.1	7038	6838.99	0	0
NC_010757.1	3410	3210.99	0	0
NC_010755.1	2207	2007.99	0	0
NC_010754.1	2305	2105.99	0	0
NC_010745.1	3258	3058.99	0	0
NC_010744.1	3846	3646.99	0	0
NC_010743.1	4127	3927.99	0	0
NC_010738.1	8463	8263.99	0	0
NC_010737.1	7713	7513.99	0	0
NC_010714.1	2757	2557.99	0	0
NC_010713.1	2767	2567.99	0	0
NC_010706.1	2252	2052.99	0	0
NC_010708.1	3621	3421.99	0	0
NC_010707.1	6581	6381.99	0	0
NC_010704.1	1530	1330.99	0	0
NC_010712.1	2305	2105.99	0	0
NC_010711.1	3674	3474.99	0	0
NC_010703.1	7132	6932.99	0	0
NC_010700.1	3316	3116.99	0	0
NC_010702.1	7141	6941.99	0	0
NC_010671.1	124279	124080	0	0
NC_010670.1	4123	3923.99	0	0
NC_010667.1	3303	3103.99	0	0
NC_010664.1	1268	1068.99	0	0
NC_010665.1	1930	1730.99	0	0
NC_010661.1	883	683.994	0	0
NC_010669.1	3905	3705.99	0	0
NC_010668.1	3713	3513.99	0	0
NC_010666.1	2797	2597.99	0	0
NC_010662.1	1830	1630.99	0	0
NC_010663.1	1066	866.994	0	0
NC_010646.1	31686	31487	0	0
NC_010619.1	1196	996.994	0	0
NC_010620.1	1388	1188.99	0	0
NC_010583.1	111382	111183	0	0
NC_010576.1	55597	55398	0	0
NC_010561.1	8530	8330.99	0	0
NC_010569.1	1362	1162.99	0	0
NC_010560.1	8965	8765.99	0	0
NC_010537.1	41172	40973	0	0
NC_010237.1	63395	63196	0	0
NC_010495.1	45051	44852	0	0
NC_010491.1	8919	8719.99	0	0
NC_010490.1	4945	4745.99	0	0
NC_010489.1	3279	3079.99	0	0
NC_010463.1	33693	33494	0	0
NC_010393.1	45840	45641	0	0
NC_010392.1	48491	48292	0	0
NC_010391.1	42723	42524	0	0
NC_001629.1	22195	21996	0	0
NC_014322.1	22743	22544	0	0
NC_014321.1	17666	17467	0	0
NC_014236.1	3947	3747.99	0	0
NC_014237.1	3903	3703.99	0	0
NC_014238.1	3848	3648.99	0	0
NC_014239.1	2327	2127.99	0	0
NC_014240.1	2076	1876.99	0	0
NC_014241.1	2068	1868.99	0	0
NC_014242.1	1316	1116.99	0	0
NC_014243.1	1231	1031.99	0	0
NC_014245.1	808	608.994	0	0
NC_014244.1	1203	1003.99	0	0
NC_014142.1	2647	2447.99	0	0
NC_014141.1	2708	2508.99	0	0
NC_014097.1	2856	2656.99	0	0
NC_014096.1	3787	3587.99	0	0
NC_014095.1	2897	2697.99	0	0
NC_014094.1	3705	3505.99	0	0
NC_014093.1	3253	3053.99	0	0
NC_014091.1	3818	3618.99	0	0
NC_014090.1	2785	2585.99	0	0
NC_014089.1	2908	2708.99	0	0
NC_014088.1	2897	2697.99	0	0
NC_014087.1	3718	3518.99	0	0
NC_014086.1	2765	2565.99	0	0
NC_014085.1	3371	3171.99	0	0
NC_014084.1	3790	3590.99	0	0
NC_014083.1	3763	3563.99	0	0
NC_014082.1	2952	2752.99	0	0
NC_014081.1	3748	3548.99	0	0
NC_014080.1	3736	3536.99	0	0
NC_014079.1	3798	3598.99	0	0
NC_014078.1	3808	3608.99	0	0
NC_014077.1	3899	3699.99	0	0
NC_014071.1	2797	2597.99	0	0
NC_014069.1	3690	3490.99	0	0
NC_014076.1	3770	3570.99	0	0
NC_014075.1	3759	3559.99	0	0
NC_014074.1	3729	3529.99	0	0
NC_014068.1	2910	2710.99	0	0
NC_014073.1	3629	3429.99	0	0
NC_013953.1	156344	156145	0	0
NC_013774.1	1767	1567.99	0	0
NC_013804.1	145289	145090	0	0
NC_013797.1	108592	108393	0	0
NC_013772.1	176677	176478	0	0
NC_013758.1	8082	7882.99	0	0
NC_013699.1	5018	4818.99	0	0
NC_013697.1	157486	157287	0	0
NC_013698.1	58652	58453	0	0
NC_013696.1	42822	42623	0	0
NC_013644.1	37856	37657	0	0
NC_013638.1	43144	42945	0	0
NC_013599.1	36674	36475	0	0
NC_013423.1	1364	1164.99	0	0
NC_013424.1	1363	1163.99	0	0
NC_013499.1	6780	6580.99	0	0
NC_013469.1	9098	8898.99	0	0
NC_013465.1	2807	2607.99	0	0
NC_013455.1	7317	7117.99	0	0
NC_013447.1	16614	16415	0	0
NC_013413.1	2751	2551.99	0	0
NC_013117.1	7498	7298.99	0	0
NC_013116.1	2166	1966.99	0	0
NC_013101.1	987	787.994	0	0
NC_013100.1	984	784.994	0	0
NC_013099.1	986	786.994	0	0
NC_013098.1	981	781.994	0	0
NC_013097.1	980	780.994	0	0
NC_013096.1	994	794.994	0	0
NC_013095.1	992	792.994	0	0
NC_013094.1	1003	803.994	0	0
NC_013036.1	158091	157892	0	0
NC_013030.2	1739	1539.99	0	0
NC_013035.1	7184	6984.99	0	0
NC_013029.1	2757	2557.99	0	0
NC_013021.1	107530	107331	0	0
